YEAR	indstr	pop	pct	chgfrmFirst	stateName	stateAbbr	maxInd
2007	Arts, food, and other services	383657	0.269526909	0.148217571	Nevada	NV	1
2007	Construction	153502	0.107838302	0.010968193	Nevada	NV	
2007	Educational services and public administration	144760	0.101696868	0.007800154	Nevada	NV	
2007	Health care and social services	107602	0.075592611	0.057334917	Nevada	NV	
2007	Information, financial activities, and real estate	125815	0.088387617	0.072738165	Nevada	NV	
2007	Manufacturing	68822	0.048348866	-0.011040805	Nevada	NV	
2007	Professional, management, and administrative services	151144	0.106181759	0.103573517	Nevada	NV	
2007	Trade	193651	0.136043798	-0.054723025	Nevada	NV	
2007	Transportation and utilities	72783	0.05113155	-0.072838195	Nevada	NV	
2008	Agriculture and mining	21988	0.015234648	-0.262047564	Nevada	NV	
2008	Arts, food, and other services	400317	0.277364409	0.156055071	Nevada	NV	1
2008	Construction	158255	0.109648865	0.012778755	Nevada	NV	
2008	Educational services and public administration	146323	0.101381636	0.007484922	Nevada	NV	
2008	Health care and social services	110541	0.07658965	0.058331956	Nevada	NV	
2008	Information, financial activities, and real estate	110609	0.076636765	0.060987313	Nevada	NV	
2008	Manufacturing	66592	0.046139062	-0.01325061	Nevada	NV	
2008	Professional, management, and administrative services	152248	0.105486843	0.102878601	Nevada	NV	
2008	Trade	206112	0.142807158	-0.047959665	Nevada	NV	
2008	Transportation and utilities	70304	0.048710965	-0.075258779	Nevada	NV	
2009	Agriculture and mining	17515	0.012114493	-0.265167719	Nevada	NV	
2009	Arts, food, and other services	408132	0.282290154	0.160980817	Nevada	NV	1
2009	Construction	140868	0.097433305	0.000563195	Nevada	NV	
2009	Educational services and public administration	159183	0.110101128	0.016204415	Nevada	NV	
2009	Health care and social services	116995	0.080921213	0.062663519	Nevada	NV	
2009	Information, financial activities, and real estate	106986	0.07399835	0.058348897	Nevada	NV	
2009	Manufacturing	62130	0.042973076	-0.016416596	Nevada	NV	
2009	Professional, management, and administrative services	159768	0.110505752	0.10789751	Nevada	NV	
2009	Trade	203240	0.140573763	-0.05019306	Nevada	NV	
2009	Transportation and utilities	70972	0.049088767	-0.074880977	Nevada	NV	
2010	Agriculture and mining	22280	0.015112903	-0.262169309	Nevada	NV	
2010	Arts, food, and other services	423277	0.287115979	0.165806642	Nevada	NV	1
2010	Construction	123042	0.083461479	-0.013408631	Nevada	NV	
2010	Educational services and public administration	156151	0.105919876	0.012023162	Nevada	NV	
2010	Health care and social services	130103	0.088251075	0.069993381	Nevada	NV	
2010	Information, financial activities, and real estate	113864	0.077235885	0.061586433	Nevada	NV	
2010	Manufacturing	66642	0.045204401	-0.014185271	Nevada	NV	
2010	Professional, management, and administrative services	158301	0.107378257	0.104770015	Nevada	NV	
2010	Trade	211399	0.143395533	-0.04737129	Nevada	NV	
2010	Transportation and utilities	69178	0.046924613	-0.077045132	Nevada	NV	
2011	Agriculture and mining	24702	0.016987255	-0.260294957	Nevada	NV	
2011	Arts, food, and other services	453525	0.311883445	0.190574108	Nevada	NV	1
2011	Construction	109937	0.075602294	-0.021267816	Nevada	NV	
2011	Educational services and public administration	152018	0.104540869	0.010644155	Nevada	NV	
2011	Health care and social services	123181	0.084710026	0.066452332	Nevada	NV	
2011	Information, financial activities, and real estate	105502	0.0725524	0.056902948	Nevada	NV	
2011	Manufacturing	63606	0.043741047	-0.015648624	Nevada	NV	
2011	Professional, management, and administrative services	152694	0.105005746	0.102397504	Nevada	NV	
2011	Trade	202048	0.138945871	-0.051820952	Nevada	NV	
2011	Transportation and utilities	66936	0.046031046	-0.077938698	Nevada	NV	
2012	Agriculture and mining	23314	0.015849406	-0.261432806	Nevada	NV	
2012	Arts, food, and other services	439152	0.298545858	0.17723652	Nevada	NV	1
2012	Construction	105436	0.071677872	-0.025192237	Nevada	NV	
2012	Educational services and public administration	158238	0.107573914	0.0136772	Nevada	NV	
2012	Health care and social services	127682	0.086801226	0.068543532	Nevada	NV	
2012	Information, financial activities, and real estate	104568	0.071087786	0.055438333	Nevada	NV	
2012	Manufacturing	63769	0.043351666	-0.016038005	Nevada	NV	
2012	Professional, management, and administrative services	168664	0.114661754	0.112053512	Nevada	NV	
2012	Trade	206919	0.140668403	-0.050098421	Nevada	NV	
2012	Transportation and utilities	73228	0.049782117	-0.074187628	Nevada	NV	
2013	Agriculture and mining	28353	0.019068737	-0.258213475	Nevada	NV	
2013	Arts, food, and other services	439122	0.295330369	0.174021031	Nevada	NV	1
2013	Construction	101113	0.068003287	-0.028866822	Nevada	NV	
2013	Educational services and public administration	154337	0.103798951	0.009902238	Nevada	NV	
2013	Health care and social services	136380	0.091722017	0.073464323	Nevada	NV	
2013	Information, financial activities, and real estate	105837	0.071180401	0.055530949	Nevada	NV	
2013	Manufacturing	64654	0.043482881	-0.01590679	Nevada	NV	
2013	Professional, management, and administrative services	165968	0.11162135	0.109013108	Nevada	NV	
2013	Trade	217036	0.145967002	-0.044799821	Nevada	NV	
2013	Transportation and utilities	74084	0.049825003	-0.074144741	Nevada	NV	
2014	Agriculture and mining	23257	0.015408028	-0.261874184	Nevada	NV	
2014	Arts, food, and other services	452149	0.299553865	0.178244527	Nevada	NV	1
2014	Construction	99928	0.066203439	-0.030666671	Nevada	NV	
2014	Educational services and public administration	154158	0.102131432	0.008234718	Nevada	NV	
2014	Health care and social services	135325	0.089654355	0.07139666	Nevada	NV	
2014	Information, financial activities, and real estate	113691	0.075321583	0.059672131	Nevada	NV	
2014	Manufacturing	57408	0.038033454	-0.021356217	Nevada	NV	
2014	Professional, management, and administrative services	166445	0.110271709	0.107663467	Nevada	NV	
2014	Trade	235879	0.156272525	-0.034494298	Nevada	NV	
2014	Transportation and utilities	71168	0.047149611	-0.076820133	Nevada	NV	
2015	Agriculture and mining	21313	0.014008366	-0.263273846	Nevada	NV	
2015	Arts, food, and other services	458633	0.301445071	0.180135733	Nevada	NV	1
2015	Construction	99890	0.065654561	-0.031215549	Nevada	NV	
2015	Educational services and public administration	161137	0.105910291	0.012013577	Nevada	NV	
2015	Health care and social services	128696	0.08458784	0.066330146	Nevada	NV	
2015	Information, financial activities, and real estate	113696	0.074728811	0.059079359	Nevada	NV	
2015	Manufacturing	65561	0.043091187	-0.016298485	Nevada	NV	
2015	Professional, management, and administrative services	170164	0.111843454	0.109235212	Nevada	NV	
2015	Trade	222905	0.146508458	-0.044258365	Nevada	NV	
2015	Transportation and utilities	79453	0.052221962	-0.071747782	Nevada	NV	
1940	Agriculture and mining	20767	0.110051245	0	New Hampshire	NH	
1940	Arts, food, and other services	21785	0.115445965	0	New Hampshire	NH	
1940	Construction	14552	0.077115891	0	New Hampshire	NH	
1940	Educational services and public administration	12325	0.065314277	0	New Hampshire	NH	
1940	Health care and social services	4928	0.026115112	0	New Hampshire	NH	
1940	Information, financial activities, and real estate	4862	0.025765356	0	New Hampshire	NH	
1940	Manufacturing	73515	0.389580452	0	New Hampshire	NH	1
1940	Professional, management, and administrative services	863	0.004573324	0	New Hampshire	NH	
1940	Trade	25911	0.137311013	0	New Hampshire	NH	
1940	Transportation and utilities	9195	0.048727365	0	New Hampshire	NH	
1950	Agriculture and mining	5380	0.077537255	-0.032513989	New Hampshire	NH	
1950	Arts, food, and other services	4989	0.071902113	-0.043543853	New Hampshire	NH	
1950	Construction	3729	0.05374283	-0.023373061	New Hampshire	NH	
1950	Educational services and public administration	6846	0.098665437	0.03335116	New Hampshire	NH	
1950	Health care and social services	4147	0.0597671	0.033651988	New Hampshire	NH	
1950	Information, financial activities, and real estate	3711	0.053483412	0.027718056	New Hampshire	NH	
1950	Manufacturing	26570	0.382930274	-0.006650178	New Hampshire	NH	1
1950	Professional, management, and administrative services	176	0.002536535	-0.002036789	New Hampshire	NH	
1950	Trade	10581	0.15249474	0.015183727	New Hampshire	NH	
1950	Transportation and utilities	3257	0.046940305	-0.00178706	New Hampshire	NH	
1960	Agriculture and mining	8180	0.029972153	-0.080079092	New Hampshire	NH	
1960	Arts, food, and other services	19540	0.071596072	-0.043849893	New Hampshire	NH	
1960	Construction	14880	0.054521472	-0.02259442	New Hampshire	NH	
1960	Educational services and public administration	29720	0.10889638	0.043582103	New Hampshire	NH	
1960	Health care and social services	15700	0.057526015	0.031410903	New Hampshire	NH	
1960	Information, financial activities, and real estate	14320	0.052469588	0.026704232	New Hampshire	NH	
1960	Manufacturing	110160	0.403634765	0.014054313	New Hampshire	NH	1
1960	Professional, management, and administrative services	4760	0.017441008	0.012867684	New Hampshire	NH	
1960	Trade	44200	0.16195222	0.024641208	New Hampshire	NH	
1960	Transportation and utilities	11460	0.041990327	-0.006737038	New Hampshire	NH	
1970	Agriculture and mining	14700	0.020707142	-0.089344103	New Hampshire	NH	
1970	Arts, food, and other services	54100	0.076207917	-0.039238049	New Hampshire	NH	
1970	Construction	47600	0.067051697	-0.010064194	New Hampshire	NH	
1970	Educational services and public administration	79400	0.111846739	0.046532462	New Hampshire	NH	
1970	Health care and social services	45700	0.064375264	0.038260152	New Hampshire	NH	
1970	Information, financial activities, and real estate	41300	0.058177208	0.032411852	New Hampshire	NH	
1970	Manufacturing	248300	0.349767573	-0.039812879	New Hampshire	NH	1
1970	Professional, management, and administrative services	23000	0.032398929	0.027825605	New Hampshire	NH	
1970	Trade	127600	0.179743626	0.042432613	New Hampshire	NH	
1970	Transportation and utilities	28200	0.039723905	-0.00900346	New Hampshire	NH	
1980	Agriculture and mining	8760	0.017684109	-0.092367136	New Hampshire	NH	
1980	Arts, food, and other services	31520	0.063630491	-0.051815474	New Hampshire	NH	
1980	Construction	32680	0.065972222	-0.011143669	New Hampshire	NH	
1980	Educational services and public administration	65060	0.131338824	0.066024547	New Hampshire	NH	
1980	Health care and social services	41300	0.083373708	0.057258596	New Hampshire	NH	
1980	Information, financial activities, and real estate	34540	0.069727067	0.043961711	New Hampshire	NH	
1980	Manufacturing	154040	0.310965762	-0.07861469	New Hampshire	NH	1
1980	Professional, management, and administrative services	16580	0.033470607	0.028897283	New Hampshire	NH	
1980	Trade	90140	0.181968669	0.044657657	New Hampshire	NH	
1980	Transportation and utilities	20740	0.04186854	-0.006858825	New Hampshire	NH	
1990	Agriculture and mining	8237	0.012587661	-0.097463584	New Hampshire	NH	
1990	Arts, food, and other services	41698	0.063722262	-0.051723704	New Hampshire	NH	
1990	Construction	51032	0.077986341	0.00087045	New Hampshire	NH	
1990	Educational services and public administration	72220	0.110365527	0.04505125	New Hampshire	NH	
1990	Health care and social services	64076	0.097919987	0.071804875	New Hampshire	NH	
1990	Information, financial activities, and real estate	72587	0.110926371	0.085161014	New Hampshire	NH	
1990	Manufacturing	134378	0.205354455	-0.184225997	New Hampshire	NH	
1990	Professional, management, and administrative services	41821	0.063910228	0.059336904	New Hampshire	NH	
1990	Trade	138391	0.211487062	0.074176049	New Hampshire	NH	1
1990	Transportation and utilities	29931	0.045740108	-0.002987258	New Hampshire	NH	
2000	Agriculture and mining	6322	0.008724766	-0.101326479	New Hampshire	NH	
2000	Arts, food, and other services	82218	0.113466114	-0.001979851	New Hampshire	NH	
2000	Construction	50055	0.069079111	-0.00803678	New Hampshire	NH	
2000	Educational services and public administration	106236	0.146612495	0.081298218	New Hampshire	NH	
2000	Health care and social services	65340	0.090173391	0.064058279	New Hampshire	NH	
2000	Information, financial activities, and real estate	64411	0.088891312	0.063125956	New Hampshire	NH	
2000	Manufacturing	133001	0.183549911	-0.20603054	New Hampshire	NH	1
2000	Professional, management, and administrative services	65078	0.089811815	0.08523849	New Hampshire	NH	
2000	Trade	120785	0.166691048	0.029380035	New Hampshire	NH	
2000	Transportation and utilities	31158	0.043000039	-0.005727327	New Hampshire	NH	
2001	Agriculture and mining	6008	0.008107229	-0.101944015	New Hampshire	NH	
2001	Arts, food, and other services	84339	0.113807524	-0.001638442	New Hampshire	NH	
2001	Construction	48446	0.065373306	-0.011742585	New Hampshire	NH	
2001	Educational services and public administration	104726	0.141317857	0.07600358	New Hampshire	NH	
2001	Health care and social services	73465	0.099134086	0.073018974	New Hampshire	NH	
2001	Information, financial activities, and real estate	62051	0.08373197	0.057966614	New Hampshire	NH	
2001	Manufacturing	138833	0.187342035	-0.202238417	New Hampshire	NH	1
2001	Professional, management, and administrative services	64532	0.087079846	0.082506522	New Hampshire	NH	
2001	Trade	124278	0.167701436	0.030390423	New Hampshire	NH	
2001	Transportation and utilities	34389	0.046404711	-0.002322654	New Hampshire	NH	
2002	Agriculture and mining	4589	0.006264564	-0.10378668	New Hampshire	NH	
2002	Arts, food, and other services	84012	0.114686983	-0.000758982	New Hampshire	NH	
2002	Construction	62145	0.084835769	0.007719877	New Hampshire	NH	
2002	Educational services and public administration	100023	0.136544019	0.071229742	New Hampshire	NH	
2002	Health care and social services	70446	0.096167681	0.070052569	New Hampshire	NH	
2002	Information, financial activities, and real estate	61255	0.083620806	0.05785545	New Hampshire	NH	
2002	Manufacturing	115942	0.158275463	-0.231304988	New Hampshire	NH	
2002	Professional, management, and administrative services	76596	0.104563207	0.099989883	New Hampshire	NH	
2002	Trade	126152	0.172213402	0.034902389	New Hampshire	NH	1
2002	Transportation and utilities	31373	0.042828105	-0.005899261	New Hampshire	NH	
2003	Agriculture and mining	4136	0.005500527	-0.104550718	New Hampshire	NH	
2003	Arts, food, and other services	87668	0.11659095	0.001144985	New Hampshire	NH	
2003	Construction	64233	0.085424402	0.008308511	New Hampshire	NH	
2003	Educational services and public administration	98354	0.130802417	0.06548814	New Hampshire	NH	
2003	Health care and social services	85835	0.114153217	0.088038105	New Hampshire	NH	
